Cat,Item Number,Description,Cost,Supplier,Barcode Number,List,Last Cost,Cost at 3/9/2026,In Stock
136,CADAO,"Offset bracket with 1/4"" hole*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADAOL12P,"Support bracket for 3/4"" EMT to 1/2"" rigid",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADAOL16P,"Support bracket for 3/4"" EMT or 1/2"" rigid",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADAOL8P,"Support bracket for 1/2"" EMT",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADAR812,Horizontal EMT through metal stud clip,0.56,ERICO Fastening Products,,0.95,0.56,0.56,100.0
136,CADATA4I,Clip top mount with 1/4-20 thread impression*,0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADATS4I,Clip side mount with 1/4-20 thread impression*,0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADB18SBT18,"Box & Conduit Support - Mounts a 4"" square box with multiple conduit mounting plate for",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADB18SBT184Z,"Box & Conduit Support - Mounts a 4"" square box with multiple conduit mounting plate for",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADB18SBT18CPNAM,"Box & Conduit Support - Mounts a 4"" sq. box, multiple conduit mounting plate with CPNAM",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADB18SBT18TDH,"Box & Conduit Support - Mounts a 4"" sq. box, multiple conduit mounting plate with TDH",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC,"Beam clamp thru 1/2"" flange*",0.0,ERICO Fastening Products,,1.0,0.0,0.0,105.0
136,CADBC090900EG,Retainer strap,0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC091200EG,Retainer strap,0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC091500EG,Retainer strap,0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC100000EG,Beam clamp,0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC110000EG,Beam clamp with Jbolt,0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC11J080EG,"Beam clamp, Assy, 4-7 inch, flange, w/clip, nut, bolt",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC120000EG,Beam clamp w/ Jbolt 12,0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC12J120EG,"Beam clamp, Assy, 7-11 inch, flange, w/clip, nut, bolt",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC12P,"3/4"" Conduit to beam thru 1/2"" flange",0.5,ERICO Fastening Products,,1.25,0.5,0.5,180.0
136,CADBC12PSM,"3/4"" Conduit to beam thru 1/2"" flange",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC130025EG,"Beam Clamp 7/8"" Mouth  1/4""",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC130037EG,"Beam Clamp 7/8"" Mouth 3/8""",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC130050EG,"Beam Clamp 7/8"" Mouth 1/2""",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC130062EG,"Beam Clamp 7/8"" Mouth 5/8""",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC140037EG,"Beam Clamp 1-21/32"" Mouth 3/8""",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC140050EG,"Beam Clamp 1-21/32"" Mouth 1/2""",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC140062EG,"Beam Clamp 1-21/32"" Mouth 5/8""",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC150000EG,"Beam clamp, swivel for BC10 w/ bolt and nut",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC16A000EG,Channel Beam Clamp for A Channel,0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC16M,"1"" Conduit to beam thru 1/2"" flange*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC16MSM,"1"" Conduit to beam thru 1/2"" flange*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC16P,"1"" Conduit to beam thru 1/2"" flange",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC16PSM,"1"" Conduit to beam thru 1/2"" flange",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC17A000EG,"Channel Beam Clamp Assy. for A, B, C, & M",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC17D000EG,Channel Beam Clamp Assy. for D & E Channel,0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC180037EG,"Clamp, strut to flange, 3/8""",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC180050EG,"Clamp, strut to flange, 1/2""",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC200,"Beam clamp thru 5/8"" flange*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC200000EG,"Clamp, strut to flange",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC200CD0B,"Beam clamp thru 5/8"" flange with 1/2"" conduit clip*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC200CD1B,"Beam clamp thru 5/8"" flange with 3/4"" conduit clip*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC200CD2.5B,"Beam clamp thru 5/8"" flange with 1-1/4"" EMT conduit clip*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC200CD2B,"Beam clamp thru 5/8"" flange with 1"" conduit clip*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC200CD3B,"Beam clamp thru 5/8"" flange with 1-1/4"" rigid  or 1 1/2""EMT conduit clip*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC200CD4B,"Beam clamp thru 5/8"" flange with 1-1/2"" rigid conduit clip*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC200CD5B,"Beam clamp thru 5/8"" flange with 2"" conduit clip*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC20M,"1-1/4"" Conduit to beam thru 1/2"" flange*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC20MSM,"1-1/4"" Conduit to beam thru 1/2"" flange- side mount*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC210000EG,"Clamp, strut to flange",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC23A000EG,"Clamp, strut, column, 1 5/8"" deep channel, electro-galv",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC24M,"1-1/2"" Conduit to beam thru 1/2"" flange*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC24MSM,"1-1/2"" Conduit to beam thru 1/2"" flange-side mount*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC32M,"2"" Conduit to beam thru 1/2"" flange*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC32MSM,"2"" Conduit to beam thru 1/2"" flange- side mount*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC400,"3/8"" Threaded rod for 3/8-16 bolts to beam flange thru 3/4""*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC812M,"1/2"" to 3/4"" Conduit to beam thru 1/2"" flange*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC812MSM,"1/2"" to 3/4"" Conduit to beam thru 1/2"" flange*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBC8P,"1/2"" Conduit to beam thru 1/2"" flange",0.95,ERICO Fastening Products,,2.15,0.95,0.95,54.0
136,CADBC8PSM,"1/2"" Conduit to beam thru 1/2"" flange",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBCBP,"Beam clamp thru 1/2"" flange* (Blister Pack)",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBCISN375,"1/2"" Flange with 3/8"" nut insert beam clamp",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADBHC,Box mounting clip,0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADC141000GN,"13/16"" 14GA 10' Solid green",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADC141000PG,"13/16"" 14GA 10' Solid pre-galv",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADC142000PG,"13/16"" 14GA 20' Solid pre-galv",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADC14H1000GN,"13/16"" 14GA 10' Half slot green",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADC14H1000PG,"13/16"" 14GA 10' Half slot pre-galv",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADC14H2000GN,"13/16"" 14GA 20' Half slot green",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADC14H2000PG,"13/16"" 14GA 20' Half slot pre-galv",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADC14S1000GN,"13/16"" 14GA 10' Full slot green",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADC14S1000PG,"13/16"" 14GA 10' Full slot pre-galv",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADC14S2000GN,"13/16"" 14GA 20' Full slot green",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADC14S2000PG,"13/16"" 14GA 20' Full slot pre-galv",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADC2416SM,"Flange clip- seismic- 1/8""-1/4"" flange- 1"" conduit*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADC24812SM,"Flange clip- seismic- 1/8""-1/4"" flange- 1/2""- 3/4"" conduit*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADC4TI24,"Flange clip- seismic- 1/8""-1/4"" flange- 1/4-20 threaded rod*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADC4TI58,"Flange clip- seismic- 5/16""-1/2"" flange - 1/4-20 threaded rod*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADC4TI912,"Flange clip- seismic- 9/16""-3/4"" flange- 1/4-20 threaded rod*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADC5816SM,"Flange clip- seismic- 5/16""-1/2"" flange- 1 conduit*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADC58812SM,"Flange clip- seismic- 5/16""-1/4"" flange- 1/2""- 3/4"" conduit*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADC6TI24,"Flange clip- seismic- 1/8""-1/4""flange- 3/8-16 threaded rod*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADC6TI58,"Flange clip- seismic- 5/16""-1/2"" flange- 3/8-16 threaded rod*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADC6TI912,"Flange clip- seismic- 9/16""-3/4"" flange- 3/8-16 threaded rod*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADC91216SM,"Flange clip- seismic- 9/16""-3/4"" flange- 1 conduit*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADC912812SM,"Flange clip- seismic- 9/16""-3/4"" flange- 1/2""- 3/4"" conduit*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT100CM,Double J-hook*,0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT12,"3/4"" J-Hook Galvanized *",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT1224,"Hammer-on 1/8"" thru 1/4"" flange - bottom mount rotates 360 deg - 3/4"" dia loop*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT1224SM,"Hammer-on 1/8"" thru 1/4"" flange - 3/4"" dia loop*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT124Z34,"#12 thru 1/4 wire - plain or threaded rod and 1/8"" thru 3/8"" flange - 3/4"" dia loop*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT1258,"Hammer-on 5/16"" thru 1/2"" flange - bottom mount rotates 360 deg - 3/4"" dia loop*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT1258SM,"Hammer-on 5/16"" thru 1/2"" flange - 3/4"" dia loop*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT126Z34,"3/8"" Plain or threaded rod and 3/8"" thru 9/16"" flange - 3/4"" dia loop*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT12912,"Hammer-on 1/2"" thru 3/4"" flange - bottom mount rotates 360 deg - 3/4"" dia loop*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT12912SM,"Hammer-on 1/2"" thru 3/4"" flange - 3/4"" dia. loop*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT12AB,"J-hook -3/4"" diameter loop-with Angle bracket- 1/4"" mounting hole*",0.4,ERICO Fastening Products,,0.95,0.4,0.4,40.0
136,CADCAT12AF14,"1/16"" thru 1/4"" Z purlin - 3/4"" dia loop*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT12AFAB3,"Hanger bracket, CADDY® CABLECAT 5 use with PAT tools",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT12BC,"Screw-on 1/8"" thru 1/2"" flange - 3/4"" dia loop*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT12BC200,"Screw-on 1/8"" thru 5/8"" flange -3/4"" dia loop*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT12BC200B,"Screw-on 1/8"" thru 5/8"" flange - rotates 360 deg - 3/4"" dia loop*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT12BCB,"Screw-on 1/8"" thru 1/2"" flange - rotates 360 deg - 3/4"" dia loop*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT12CD1B,Under floor support to pedestal*,0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT12ESC,"Easy strut clip 3/4"" dia J-hook*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT12VF14,"1/16"" thru 1/4"" vertical flange - 3/4"" dia loop*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT16HP,1 inch J-Hook,0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT16HPTS,Acoustical tee bar assembly,0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT200CM,"U-Hook 200 mm/8"" w/T-nut for strut mount*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT200CMLN,"U-Hook 200 mm/8"" less nut*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT21,"1-5/16"" J-Hook Galvanized *",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT2124,"Hammer-on 1/8"" thru 1/4"" flange - rotates 360 deg - 1-5/16"" dia loop*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT2124SM,"Hammer-on 1/8"" thru 1/4"" flange - 1-5/16"" dia loop*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT214Z34,"#12 thru 1/4 wire, plain or threaded rod and 1/8"" thru 3/8"" flange - 1-5/16"" loop*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT2158,"Hammer-on 5/16"" thru 1/2"" flange - rotates 360 deg - 1-5/16"" dia loop*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT2158SM,"Hammer-on 5/16"" thru 1/2"" flange - 1-5/16"" dia loop*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT216Z34,"3/4"" Plain or threaded rod and 3/8"" thru 9/16"" flange - 1-5/16"" dia loop*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT21912,"Hammer-on 1/2"" thru 3/4"" flange - rotated 360 deg  1-5/16"" dia loop*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT21912SM,"Hammer-on 1/2"" thru 3/4"" flange - 1-5/16"" dia loop*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT21AB,"J-hook -1 5/16"" diameter loop-with Angle bracket- 1/4"" mounting hole*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT21AF14,"1/16"" thru 1/4"" Z purlin - 1-5/16"" dia loop*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT21AFAB3,"1 5/16"" Dia hook to 3/16"" hole bracket*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT21AFAB4,"1 5/16"" Dia hook to 1/4"" threaded rod bracket*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT21AFAB6,"1 5/16"" Dia hook to 3/8"" threaded rod bracket*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT21BC,"Screw-on 1/8"" thru 1/2"" flange - 1-5/16"" dia loop*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT21BC200,"Screw-on 1/8"" thru 5/8"" flange - 1-5/16"" dia loop*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT21BC200B,"Screw-on 1/8"" thru 5/8"" flange - rotates 360 deg - 1-5/16"" dia loop",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT21BCB,"Screw-on 1/8"" thru 1/2"" flange - rotates 360 deg - 1-5/16"" dia loop",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT21CD1B,Under floor support to pedestal*,0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT21ESC,"Easy strut clip 1-5/16"" dia J-hook*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT21VF14,"1/16"" thru 1/4"" vertical flange - 1-5/16"" dia loop*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT300CM,"U-Hook 300 mm/12"" w/T-nut for strut mount*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT300CMLN,"U-Hook 300 mm/12"" less nut*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT32,"2"" J-Hook Galvanized",3.0,ERICO Fastening Products,,4.5,3.0,3.0,8.0
136,CADCAT3224,"Hammer-on 1/8"" thru 1/4"" flange - rotates 360 deg. - 2"" dia loop*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT3224SM,"Hammer-on 1/8"" thru 1/4"" flange - 2"" dia loop*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT324Z34,"#12 thru 1/4"" wire plain or threaded rod an 1/8"" thru 3/8"" flange - 2"" dia loop*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT3258,"Hammer-on 5/16"" thru 1/2"" flange - rotates 360 deg - 2"" dia loop*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT3258SM,"Hammer-on 5/16"" thru 1/2"" flange - 2"" dia loop*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT326Z34,"3/8"" Plain or threaded rod and 3/8"" thru 9/16"" flange - 2"" dia loop*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT32912,"Hammer-on 1/2"" thru 3/4"" flange - rotates 360 deg - 2"" dia loop*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT32912SM,"Hammer-on 1/2"" thru 3/4"" flange - 2"" dia loop*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT32AB,"J-hook -2"" diameter loop-with Angle bracket- 1/4"" mounting hole*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT32AF14,"1/16"" thru 1/4"" Z purlin - 2"" dia loop*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT32AFAB3,"2"" Dia hook to 3/16"" hole bracket*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT32AFAB4,"2"" Dia hook to 1/4"" threaded rod bracket*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT32AFAB6,"2"" Dia hook to 3/8"" threaded rod bracket*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT32BC,"Screw-on 1/8"" thru 1/2"" flange - 2"" dia loop*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT32BC200,"Screw-on 1/8"" thru 5/8"" flange - 2"" dia loop*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT32BC200B,"Screw-on 1/8"" thru 5/8"" flange rotates 360 deg - 2"" dia loop*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT32BCB,"Screw-on 1/8"" thru 1/2"" flange rotates 360 deg - 2"" dia loop*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT32CD1B,Under floor support to pedestal*,0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT32ESC,"Easy strut clip 2"" dia J-hook*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT32HP,2 inch  J-Hook,0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT32PLR,"Pulley kit - CADDY® CAT 32 2"" J-hook, pin, wheel, & retainer",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT32VF14,"1/16"" thru 1/4"" vertical flange - 2"" dia loop*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT425,"4"" or 6"" dia loop*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT42524SM,"Hammer-on 1/8""-1/4"" flange*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT42558SM,"Hammer-on 5/16"" - 1/2"" flange*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT425912SM,"Hammer-on  9/16""-3/4"" flange*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT425A6,"CADDY® CABLECAT adjustable cable support - for 3/8"" threaded rod*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT425AF14,"Hammer-on 1/16""-1/4"" Z purlin*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT425BC,"Screw-on 1/8""-1/2"" flange - rotates 360 deg*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT425BC200,"Screw-on 1/8""-5/8"" flange - rotates 360 deg*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT425VF14,"Hammer-on 1/16""-1/4"" vertical flange*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT425WM,CADDY® CABLECAT adjustable cable support - for wall mount*,0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT425WMCD1B,CADDY® CABLECAT adjustable cable support - for underfloor*,0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT48HP,3 inch J-Hook,0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT600R,CADDY® CABLECAT vertical support- strut mount*,0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT600RKIT,"CADDY® CABLECAT vertical support- strut mount kit - (1) 18"" strut & (4) CAT600R*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT600WM,CADDY® CABLECAT vertical support- wall mount*,0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT64,"4"" J-Hook galvanized",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT6424,"CADDY® CAT 64 to 1/8""-1/4"" flange bottom mount*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT6424SM,"CADDY® CAT 64 to 1/8""-1/4"" flange*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT6458,"CADDY® CAT 64 to 5/16""-1/2"" flange bottom mount*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT6458SM,"CADDY® CAT 64 to 5/16""-1/2"" flange*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT64912,"CADDY® CAT 64 to 1/2""-3/4"" flange bottom mount*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT64912SM,"CADDY® CAT 64 to 1/2""-3/4"" flange*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT64AB,CADDY® CAT 64 to AB hanger assembly*,0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT64AF14,CADDY® CAT 64 to VF14 hanger assembly*,0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT64AFAB3,"4"" Dia hook to 3/16"" hole bracket*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT64AFAB4,"4"" Dia hook to 1/4"" threaded rod bracket*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT64AFAB6,"4"" Dia hook to 3/8"" threaded rod bracket*",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT64BC,CADDY® CAT 64 to BC assembly*,0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT64BC200,CADDY® CAT 64 to BC200 hanger assembly*,0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT64BC200B,CADDY® CAT 64 to BC200B hanger assembly*,0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT64BCB,CADDY® CAT 64 to BCB hanger assembly*,0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT64CD1B,CADDY® CAT 64 to CD1B assembly to floor,0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT64HP,4 inch J-Hook,0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT64PLR,"Pulley kit - CADDY® CAT 64 2"" J-hook, pin, wheel, & retainer",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCAT64VF14,CADDY® CAT 64 to VF14 hanger assembly*,0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCATCR50,"Cable Retainer 50 mm, 2"" dia.",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCATHBA,"Angled hanger bracket, 1/4"" threaded rod*",0.0,ERICO Fastening Products,,1.6,0.5,0.5,34.0
136,CADCATHBA3,"Angled hanger bracket, 3/16"" hole",0.0,ERICO Fastening Products,,1.6,,,0.0
136,CADCATHBA6,"Angled hanger bracket, 3/8"" threaded rod",0.0,ERICO Fastening Products,,1.6,,,0.0
136,CADCATHBA8,"Angled hanger bracket, 1/2"" threaded rod",0.0,ERICO Fastening Products,,1.6,,,0.0
136,CADCATHP24,"Hammer-on assembly for 1/4""-1/8"" flange with 360 rotation",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCATHP24SM,"Hammer-on assembly for 1/8""-1/4"" flange",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCATHP4Z34,"Rod/flange assembly for #12 SWG - 1/4"" wire or plain rod, 1/4"" threaded rod & 1/8""-3/8"" flange",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCATHP58,"Hammer-on assembly for 5/16""-1/2"" flange with 360 rotation",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCATHP58SM,"Hammer-on assembly for 5/16""-1/2"" flange",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCATHP6Z34,"Rod/flange assembly for 3/8"" threaded rod & 3/8""-9/16"" flange",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCATHP912,"Hammer-on assembly for 1/2""-3/4"" flange with 360 rotation",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCATHP912SM,"Hammer-on assembly for 1/2""-3/4"" flange",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCATHPA4,"Angle bracket with 1/4"" Threaded Rod Mounting Hole",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCATHPA6,"Angle bracket  with 3/8"" Threaded Rod Mounting Hole",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCATHPAF14,"Z purlin assembly for 1/16""-1/4"" flange",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCATHPAN,"Angle bracket with 3/16"" Mounting Hole",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCATHPBC,"Screw-on beam assembly for 1/8""-1/2"" flange",0.0,ERICO Fastening Products,,0.0,,,0.0
136,CADCATHPBC200,"Screw-on beam assembly for 1/8""-5/8"" flange",0.0,ERICO Fastening Products,,0.0,,,0.0
